Item #,Question / Issue / Action,Raised By,Status,Parent Issue (if Cascading),Priority,Area,Type,Topic,"Notes

INCLUDE JOB ID & Customer Name FOR ALL ISSUES","Log URL

Add URL for log on GDrive","Impact

What # of components or records are erroring? Is there a manual workaround?",Orgs,Response,"Jira ID 
(Product Only)",Release,Release Date,EA Critical Issue?,G17 Critical Issue?,Stack,NA EA Stack,EU EA Stack,GSK Stack,Bayer Stack,Novo Stack,Scaling Item,Scaling Stack,# G17 Impacted,# E32 Impacted,# SMB Impacted,Critical Issue?,Date Created,Date Closed,Days Open,Hyperlink,Row
Item-316,"In the permission set that is automatically created by migrator for example: PermissionSet for the Profile: Womens Health Sales Rep, is giving OLS to the wrong Object Types, it doesnt match the Create access that SFDC is giving on the profile. For example missing create for Staff",Meg Kennedy / Shelby Mannella,8. Resolved,,2 Medium,Migrator,Issue,ETL - Metadata,"Customer: Mayne
Job ID: 94d01bf9-3328-411a-a

 The Permission Set doesnt match the Create access that SFDC is giving on the profile. For example missing create for Staff",,,Mayne Pharma,,https://jira.veevadev.com/browse/VCRM-86121,251.3.10, 26 Jun 25,,,,,,,,,,,,,,,05/16/2025,06/27/2025,42,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=46:46,46
Item-345,My Accounts view Criteria not migrated properly,Tamas,0. Rejected,,2 Medium,Migrator,Issue,ETL - Data,"In some cases, record type filters on My Accounts views are not migrated properly, causing an issue where users cannot see any accounts in the View

Example view in Salesforce:
Name: My Hospitals
Criteria_vod__c: Account.RecordTypeId:::eq:::0120Y000000wYKZQA2,,0120Y000000wYKNQA2

Same view in Vault CRM:
name__v: My Hospitals
criteria__v: account__v.object_type__v:::IN:::,,",,"4 records have this issue

manual workaround available",Bayer Americas Cluster 2 (AC),,,,,,,,,,,,,,,1,0,0,,06/21/2025,,63,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=47:47,47
Item-355,Account overview Business Professional OOTB record type migrates as custom,Adam Kercza,8. Resolved,,2 Medium,Migrator,Issue,ETL - Metadata,"Customer: Bayer
JOB ID: 5c0d40b1-7e81-4b8d-8
It seems the migrator re-creates an already existing Object Type on Account_Overview_Layout_vod__c. OOTB Business_Professional_vod is there in and now it created account_overview_layout__v.business_professional__c",https://drive.google.com/drive/folders/17ToXsiI69jkQHF2Oe3I_C2IcQIHQdo8P,We have 0 recrods of this type in the system so not causing issues,Bayer APAC Cluster,"[AK 07/22] business_professional__v object type will be dropped from  the data model in R2. It should not have been there to start with, so it will always be custom. Set to Services Follow-Up",,,,,,,,,,,,,,1,0,0,,07/03/2025,08/02/2025,30,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=49:49,49
Item-347,Ability for services to pause migration to fix user failures,Ben,0. Rejected,,2 Medium,Migrator,Enhancement,Users,"Currently Nastya needs to attend a call each time we run a G17 users ETL for the first time so we can cancel the job, fix the user issues in the users file and start a delta so 100% of users migrate. If services had the ability to do this ourselves via the UI, it would make the process more time efficient. The permission to cancel the job could be limited to Migrator Ops users only to ensure responsible usage",,,All,,,,,,,,,,,,,,,,,,,06/22/2025,06/24/2025,2,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=50:50,50
Item-192,Discovery Report incorrectly flagging picklist values as custom with _vod syntax ,Mimi,8. Resolved,,2 Medium,Migrator,Issue,Discovery,"Customer: Syneos EU
Job ID: a25556ae-81c9-4533-a

In the discovery report under the type ""Picklist - Custom Picklist Value with ""vod"" naming convention"", there are a number of picklist values that are incorrectly flagged. Those picklists and picklist values seem to be coming from Veeva. Example Picklist Values: Social_Binding_Activity_vod__c.Opt_Type_Status_vod__c - Opt_In_vod, Approved_Phrase_vod__c.Status_vod__c - Staged_vod, Account.Order_Type_vod__c - All_vod

In addition there also a number of fields that are marked with ""Custom field with ""vod"" naming convention""

Since we are relying on this list to create Overrides, it would be important for the list of items to only show custom picklist values that were incorrectly named with 'vod' convention


25 March: Nastya is reviewing list from Mimi - we will look at potentially: tweaking the message in Discovery/using ignores. David is exploring a live list of depreciated CRM components",https://docs.google.com/spreadsheets/d/1SdrtAUGN1pI2Cb3moqGpF7rN1WkhewIP/edit?usp=sharing&ouid=112586538928284964870&rtpof=true&sd=true,"All customers are impacted, during Discovery phase","Syneos Europe GDO, Otsuka Canada","[AK 03/24] there is a bunch of objects, fields, record types related to wechat data model deprecation that were added to ignore list today (those will not show up anymore in the discovery). However, there still will be _vod values showing up there as this is working as designed, example: Account.Order_Type_vod__c - All_vod. This picklist value is not in the Veeva CRM template and therefore we consider it custom despite the _vod in the name. Items added to the ignore list today: 

Ignore List Type	CRM Metadata Type	Metadata Name	Prod Migrator
Standard	CustomObject	Approved_Phrase_vod__c	added
Standard	CustomObject	Content_Phrase_Association_vod__c	added
Standard	CustomObject	Social_Binding_Activity_vod__c	added
Standard	CustomObject	Social_Identity_vod__c	added
Standard	CustomField	Account.Total_Sent_Message_vod__c	added
Standard	CustomField	Account.Union_Id_vod__c	added
Standard	CustomField	Multichannel_Consent_vod_c.Captured_By_vod_c	added
Standard	RecordType	Approved_Document_vod__c.WeChat_Service_Account_Template_vod	added
Standard	RecordType	Multichannel_Consent_vod__c.WeChat_vod	added
Standard	RecordType	Consent_Type_vod__c.WeChat_vod	added
Standard	RecordType	Content_Type_vod__c.WeChat_Service_Account_vod	added
Standard	RecordType	Content_Type_vod__c.WeChat_WeChatWork_vod	added
Standard	RecordType	Message_Template_Content_vod__c.WeChat_Template_Content_vod	added
Standard	RecordType	Multichannel_Activity_vod__c.WeChat_wec_vod	added
Standard	RecordType	Multichannel_Activity_Line_vod__c.WeChat_wec_vod	added
Standard	RecordType	Multichannel_Content_vod__c.WeChat_vod	added
Standard	RecordType	Sent_Message_vod__c.WeChat_vod	added
Standard	RecordType	Suggestion_vod__c.WeChat_vod	added
Standard	RecordType	Suggestion_vod__c.WeChat_Call_vod	added","https://jira.veevadev.com/browse/VCRM-73476
https://jira.veevadev.com/browse/VCRM-82884 ",251.3.10, 26 Jun 25,,,,,,,,,,,0,1,1,,01/14/2025,06/27/2025,164,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=51:51,51
Item-202,"SCALING: Stamp Success, Failure, etc. counts on migration task",Ben,8. Resolved,,2 Medium,Migrator,Enhancement,SCALING,"To understand the outcome of migration tasks, services needs to open the log attachment and run manual counts by status. It would be much faster to stamp the counts by status on the migration task. This will also enable migration reporting. 

25 March: Will be added to MDL Splitter tool by services

4/30: Would be better if Product could stamp -- not high on priority list at the moment.",,,All,,https://jira.veevadev.com/browse/VCRM-82980,251.3.10, 26 Jun 25,,,,,,,,,,,,,,Yes,01/22/2025,06/27/2025,156,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=52:52,52
Item-280,VMOCs for html_report__v object were referencing Security Profile in Vault CRM instead of Application Profile,John Francis,8. Resolved,,3 Low,Migrator,Issue,ETL - Metadata in Data,"Task ID: MT-00008312  +  Job ID: 07968e99-d79a-448b-a


Where clause in Veeva CRM was:
WHERE ((Profile_vod__c = NULL) OR (Profile_vod__c = @@VOD_SF_PROFILEID@@))

Where clause in Vault CRM was translated to:
WHERE profile__v = null OR profile__v = @@USER_PROFILE_ID@@

Was expecting to see in Vault CRM:
WHERE application_profile__v = null OR application_profile__v = @@USER_APP_PROFILE_ID@@",,End users see multiple HTML reports,Replimune,,VCRM-82904,251.3.10, 26 Jun 25,,,,,,,,,,,0,0,1,,04/08/2025,06/27/2025,80,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=55:55,55
Item-315,Incorrect NWK field mapping,Joanna Martin,0. Rejected,,3 Low,Migrator,Issue,ETL - Data,"Customer: Deciphera 
Job Id: a6f2bce2-6138-45d4-9

NWK field primary_country__v was mapped onto Vault CRM field primary_country_nwk__c instead of country_code__v on the Account object. This caused issues because it meant that the country_code__v had no data but it could not be removed from the Account page layout as it is a standard field.",,Veeva CRM NWK country field is different than the standard Vault country field. This requires a manual task dataload the data from 1 migrated field to the other.,,Workaround: data load the field from legacy field to the new standard field.,,,,,,,,,,,,,,,,,,05/16/2025,,99,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=57:57,57
Item-292,Product External ID is not flagged in Discovery as a non-unique External ID,Justin Halpern,8. Resolved,,3 Low,Migrator,Issue,Discovery,"Job ID: 3feeba05-00ee-400e-b
Customer: Novo

Migrator did not flag the Product_vod__c.External_ID_vod__c field as a non-unique External ID field in discovery. We only learned about this post-migrator run when data had duplicates. Is there any other fields that we should be aware of that would not be flagged in discovery?",Link to Consolidated Log,"4300 Records impacted

Workaround is really not applicable because the action is the same in either case, you just learn about this being an issue later on.",Novo US,,https://jira.veevadev.com/browse/VCRM-82981,251.3.10, 26 Jun 25,,,,,,,,,,,1,0,0,,04/25/2025,06/27/2025,63,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=58:58,58
Item-342,Add cancel action to all migrator lifecycle states,Mimi,8. Resolved,,3 Low,Migrator,Enhancement,Migrator Setup,Per discussion on 6/13 alow a cancel action on all migrator states to make it more clear we have deadended a migration record,,,All,,https://jira.veevadev.com/browse/VCRM-93449,252.0.10, 7 Aug 25,,,,,,,,,,,,,,,06/14/2025,08/08/2025,55,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=60:60,60
Item-351,Wrong value migrated to the time_zone__v field on the preferences__v object,Gabor Pankasz,8. Resolved,,3 Low,Migrator,Issue,ETL - Data,"June 25: migration V6000000002W001 (version v25.1-20)

The migrator populates the time_zone__v field on the preferences__v object with values like 'America/Los_Angeles"" instead of the expected 'america_los_angeles__sys' value.

Based on the information I have, the field should have values matching the API names of the picklist values of the timezone__sys field on the user__sys object.",https://drive.google.com/drive/u/0/folders/1FbXiQmlz4H7GuUYkJKYt03ZHppey4Uhy,"Not sure what is the impact of this field not being correctly populated. I assume the system might fall back to the user's time zone in those cases, which I think is not a big issue.
If CRM users are mastered by Align, then Align overwrites the migrated values with the correct __sys version.",Bayer Americas Cluster 2 (AC),,https://jira.veevadev.com/browse/VCRM-91728,252.0.10, 7 Aug 25,,,,,,,,,,,1,0,0,,06/26/2025,08/08/2025,43,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=61:61,61
Item-329,"Continue to receive notifications from Migrator ""Last Extract Date 2025-05-20 is approaching for 2025-03-30 Otsuka CA VCRM 3-28 Custom Domain SBX Migration"" after the extract date has passed. Is this expected?",Tara,8. Resolved,,3 Low,Migrator,Question,Migrator Setup,"I received 2 nofitications (on 5/22 and 5/27) about an 'upcoming' last extract date which has already passed. Its possible that the last extract date was updated to a date in the past but I am not sure why I get multiple notifications. This is LOW priority but wanted to call it out in case there is an easy fix to the notification parameters.

CRM Migration Record ID: V6000000002D001
Align Migration Record ID: V6000000002D003",,,Otsuka Canada,,,251.3.10, 26 Jun 25,,,,,,,,,,,0,1,0,,05/28/2025,06/27/2025,30,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=63:63,63
Item-356,Can't create target environment migrations,Anthony,0. Rejected,,3 Low,Migrator,Issue,Migrator Setup,get error message while trying to create target environment for a new migration record. No access to customer field,,,Otsuka Europe,,,,,,,,,,,,,,,0,1,0,,07/04/2025,,50,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=64:64,64
Item-110,Translation of record a call button not migrated,Justin,8. Resolved,,3 Low,Migrator,Issue,Translation,"Job: d3e25edb-80ff-4e00-8
Customer: Kura
The Translation for the Record a Call Button is not brought over to Vault CRM. This is not listed in the translations output file.

In SFDC button translated to ""Record Interaction"", but in Vault the button is ""record a call""",N/A,"Impact: all customers with translated buttons

Workaround: manual effort","Arvinas, Kura US",,https://jira.veevadev.com/browse/VCRM-93621,252.0.10, 7 Aug 25,,,,,,,,,,,0,0,2,,11/14/2024,08/08/2025,267,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=65:65,65
Item-339,Override_Lock_vod__c fields recreated as custom on Samle Order and Sample Order Transatiction,Adam Kercza,8. Resolved,,3 Low,Migrator,Issue,ETL - Metadata,"Customer: Bayer
194f1665-d337-4969-a

 We find duplicated on obejcts as the the SFDC vod fields are also migrating next to the new OOTB override_lock__v fields.",,,Bayer Americas Cluster 2 (AC),,https://jira.veevadev.com/browse/VCRM-89128,251.3.10, 26 Jun 25,,,,,,,,,,,1,0,0,,06/12/2025,06/27/2025,15,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=67:67,67
Item-353,account_territory_loader__v and account_merge_history__v are not migrated,Ryuto Mori,0. Rejected,,3 Low,Migrator,Enhancement,ETL - Data,"Migration: V6000000003A007

account_territory_loader__v and account_merge_history__v records are not migrated

Is this expected that these two are not migrated?

BL Yes this is expected",,,Ono Pharma CRM US,,,,,,,,,,,,,,,0,0,1,,06/27/2025,06/27/2025,0,https://docs.google.com/spreadsheets/d/1NJLdhSol4tqnIdeMg9uGSjC98h3V_sFGcAkAbJUBpp4/edit?gid=1022515905#gid=1022515905&range=69:69,69
